id,label,subcategory,franchise,fandom_wiki,requested_page,resolved_page,status,source_page,image_file,local_path,resolution_method,original_width,original_height,saved_width,saved_height,error,notes
character-anime-light-yagami,Light Yagami,anime-characters,Death Note,deathnote,Light Yagami,Light Yagami,downloaded,https://deathnote.fandom.com/wiki/Light_Yagami,File:299276.jpg,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-light-yagami.webp,portable-infobox,1200,2822,510,1200,,
character-anime-l,L,anime-characters,Death Note,deathnote,L,L (character),downloaded,https://deathnote.fandom.com/wiki/L_(character),File:299276L.jpg,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-l.webp,portable-infobox,1200,2648,544,1200,,
character-anime-anya-forger,Anya Forger,anime-characters,Spy x Family,spy-x-family,Anya Forger,Anya Forger,downloaded,https://spy-x-family.fandom.com/wiki/Anya_Forger,File:Anya Forger Anime.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-anya-forger.webp,portable-infobox,251,557,251,557,,
character-anime-loid-forger,Loid Forger,anime-characters,Death Note,deathnote,Loid Forger,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-loid-forger.webp,,,,,,No usable infobox image was found. Loid Forger: Fandom API request failed: missingtitle: The page you specified doesn't exist.,
character-anime-yor-forger,Yor Forger,anime-characters,Spy x Family,spy-x-family,Yor Forger,Yor Forger,downloaded,https://spy-x-family.fandom.com/wiki/Yor_Forger,File:Yor Forger Anime 3.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-yor-forger.webp,portable-infobox,853,1066,853,1066,,
character-anime-doraemon,Doraemon,anime-characters,Doraemon,doraemon,Doraemon,Doraemon,downloaded,https://doraemon.fandom.com/wiki/Doraemon,File:Doraemon 2005 Anime Remake.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-doraemon.webp,portable-infobox,994,1274,936,1200,,
character-anime-astro-boy,Astro Boy,anime-characters,Astro Boy,astroboy,Astro Boy,Astro Boy,downloaded,https://astroboy.fandom.com/wiki/Astro_Boy,File:Mangacover.jpg,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-astro-boy.webp,portable-infobox,237,340,237,340,,
character-anime-hatsune-miku,Hatsune Miku,anime-characters,Vocaloid,vocaloid,Hatsune Miku,Hatsune Miku,downloaded,https://vocaloid.fandom.com/wiki/Hatsune_Miku,File:Hatsune miku v6.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-hatsune-miku.webp,portable-infobox,1200,1956,736,1200,,
character-anime-inuyasha,Inuyasha,anime-characters,Inuyasha,inuyasha,Inuyasha,Inuyasha,downloaded,https://inuyasha.fandom.com/wiki/Inuyasha,File:Inuyasha Anime.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-inuyasha.webp,portable-infobox,1200,676,1200,676,,
character-anime-kagome,Kagome,anime-characters,Inuyasha,inuyasha,Kagome,Kagome Higurashi,downloaded,https://inuyasha.fandom.com/wiki/Kagome_Higurashi,File:Kagome Higurashi Anime.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-kagome.webp,portable-infobox,1200,673,1200,673,,
character-anime-ichigo-kurosaki,Ichigo Kurosaki,anime-characters,Bleach,bleach,Ichigo Kurosaki,Ichigo Kurosaki,downloaded,https://bleach.fandom.com/wiki/Ichigo_Kurosaki,File:NBFHIchigo profile.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-ichigo-kurosaki.webp,portable-infobox,506,670,506,670,,
character-anime-rukia-kuchiki,Rukia Kuchiki,anime-characters,Bleach,bleach,Rukia Kuchiki,Rukia Kuchiki,downloaded,https://bleach.fandom.com/wiki/Rukia_Kuchiki,File:NBFHRukia profile.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-rukia-kuchiki.webp,portable-infobox,717,613,717,613,,
character-anime-gon-freecss,Gon Freecss,anime-characters,Hunter × Hunter,hunterxhunter,Gon Freecss,Gon Freecss,downloaded,https://hunterxhunter.fandom.com/wiki/Gon_Freecss,File:HxH2011 EP147 Gon Portrait.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-gon-freecss.webp,portable-infobox,1080,1080,1080,1080,,
character-anime-killua-zoldyck,Killua Zoldyck,anime-characters,Hunter × Hunter,hunterxhunter,Killua Zoldyck,Killua Zoldyck,downloaded,https://hunterxhunter.fandom.com/wiki/Killua_Zoldyck,File:HxH2011 EP147 Killua Portrait.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-killua-zoldyck.webp,portable-infobox,1080,1080,1080,1080,,
character-anime-jotaro-kujo,Jotaro Kujo,anime-characters,JoJo’s Bizarre Adventure,jojo,Jotaro Kujo,Jotaro Kujo,downloaded,https://jojo.fandom.com/wiki/Jotaro_Kujo,File:JotaroProfile.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-jotaro-kujo.webp,portable-infobox,493,767,493,767,,
character-anime-dio-brando,Dio Brando,anime-characters,JoJo’s Bizarre Adventure,jojo,Dio Brando,Dio Brando,downloaded,https://jojo.fandom.com/wiki/Dio_Brando,File:DioBPflww.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-dio-brando.webp,portable-infobox,424,660,424,660,,
character-anime-spike-spiegel,Spike Spiegel,anime-characters,Cowboy Bebop,cowboybebop,Spike Spiegel,Spike Spiegel,downloaded,https://cowboybebop.fandom.com/wiki/Spike_Spiegel,File:Spike Spiegel Main.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-spike-spiegel.webp,portable-infobox,898,855,898,855,,
character-anime-sakura-kinomoto,Sakura Kinomoto,anime-characters,Naruto,naruto,Sakura Kinomoto,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-sakura-kinomoto.webp,,,,,,The downloaded file was not a readable image.,
character-anime-conan-edogawa,Conan Edogawa,anime-characters,Detective Conan,detectiveconan,Conan Edogawa,Conan Edogawa,downloaded,https://detectiveconan.fandom.com/wiki/Conan_Edogawa,File:Edogawa Conan image.webp,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/anime-characters/character-anime-conan-edogawa.webp,portable-infobox,248,585,248,585,,
character-icon-hello-kitty,Hello Kitty,icons-and-mascots,Sanrio,hellokitty,Hello Kitty,Hello Kitty,downloaded,https://hellokitty.fandom.com/wiki/Hello_Kitty,File:Sanrio Characters Hello Kitty Image026.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-hello-kitty.webp,portable-infobox,670,776,670,776,,
character-icon-my-melody,My Melody,icons-and-mascots,Sanrio,hellokitty,My Melody,My Melody,downloaded,https://hellokitty.fandom.com/wiki/My_Melody,File:Sanrio Characters My Melody Image030.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-my-melody.webp,portable-infobox,230,391,230,391,,
character-icon-kuromi,Kuromi,icons-and-mascots,Sanrio,hellokitty,Kuromi,Kuromi,downloaded,https://hellokitty.fandom.com/wiki/Kuromi,File:List-kuromi.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-kuromi.webp,portable-infobox,560,560,560,560,,
character-icon-cinnamoroll,Cinnamoroll,icons-and-mascots,Sanrio,hellokitty,Cinnamoroll,Cinnamoroll,downloaded,https://hellokitty.fandom.com/wiki/Cinnamoroll,File:Mv-cinnamon.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-cinnamoroll.webp,portable-infobox,1004,560,1004,560,,
character-icon-gudetama,Gudetama,icons-and-mascots,Sanrio,hellokitty,Gudetama,Gudetama,downloaded,https://hellokitty.fandom.com/wiki/Gudetama,File:Sanrio Characters Gudetama Image005.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-gudetama.webp,portable-infobox,320,320,320,320,,
character-icon-keroppi,Keroppi,icons-and-mascots,Sanrio,hellokitty,Keroppi,Kerokerokeroppi,downloaded,https://hellokitty.fandom.com/wiki/Kerokerokeroppi,File:List-kerokerokeroppi.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-keroppi.webp,portable-infobox,490,531,490,531,,
character-icon-pompompurin,Pompompurin,icons-and-mascots,Sanrio,hellokitty,Pompompurin,Pompompurin,downloaded,https://hellokitty.fandom.com/wiki/Pompompurin,File:Sanrio Characters Pompompurin Image006.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-pompompurin.webp,portable-infobox,346,355,346,355,,
character-icon-winnie-the-pooh,Winnie-the-Pooh,icons-and-mascots,Winnie the Pooh,disney,Winnie-the-Pooh,Winnie the Pooh,downloaded,https://disney.fandom.com/wiki/Winnie_the_Pooh,File:Profile - Winnie the Pooh.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-winnie-the-pooh.webp,portable-infobox,1035,1035,1035,1035,,
character-icon-tigger,Tigger,icons-and-mascots,Winnie the Pooh,disney,Tigger,Tigger,downloaded,https://disney.fandom.com/wiki/Tigger,File:Profile - Tigger.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-tigger.webp,portable-infobox,799,1059,799,1059,,
character-icon-eeyore,Eeyore,icons-and-mascots,Winnie the Pooh,disney,Eeyore,Eeyore,downloaded,https://disney.fandom.com/wiki/Eeyore,File:Profile - Eeyore.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-eeyore.webp,portable-infobox,1200,992,1200,992,,
character-icon-piglet,Piglet,icons-and-mascots,Winnie the Pooh,disney,Piglet,Piglet,downloaded,https://disney.fandom.com/wiki/Piglet,File:Profile - Piglet.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-piglet.webp,portable-infobox,859,859,859,859,,
character-icon-peter-rabbit,Peter Rabbit,icons-and-mascots,Peter Rabbit,peterrabbit,Peter Rabbit,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-peter-rabbit.webp,,,,,,No usable infobox image was found. Peter Rabbit: Fandom API request failed: 404 Client Error: Not Found for url: https://peterrabbit.fandom.com/api.php?format=json&formatversion=2&action=parse&page=Peter+Rabbit&prop=text%7Cdisplaytitle&redirects=1,
character-icon-miffy,Miffy,icons-and-mascots,Miffy,miffy,Miffy,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-miffy.webp,,,,,,The downloaded file was not a readable image.,
character-icon-curious-george,Curious George,icons-and-mascots,Curious George,curiousgeorge,Curious George,Curious George (Old Cartoon 1980s),downloaded,https://curiousgeorge.fandom.com/wiki/Curious_George_(Old_Cartoon_1980s),File:516QiVKvjnL.jpg,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-curious-george.webp,portable-infobox,253,478,253,478,,
character-icon-the-gruffalo,The Gruffalo,icons-and-mascots,The Gruffalo,gruffalo,The Gruffalo,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-the-gruffalo.webp,,,,,,No usable infobox image was found. The Gruffalo: Fandom API request failed: 404 Client Error: Not Found for url: https://gruffalo.fandom.com/api.php?format=json&formatversion=2&action=parse&page=The+Gruffalo&prop=text%7Cdisplaytitle&redirects=1,
character-icon-the-very-hungry-caterpillar,The Very Hungry Caterpillar,icons-and-mascots,Eric Carle,ericcarle,The Very Hungry Caterpillar,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-the-very-hungry-caterpillar.webp,,,,,,No usable infobox image was found. The Very Hungry Caterpillar: Fandom API request failed: 404 Client Error: Not Found for url: https://ericcarle.fandom.com/api.php?format=json&formatversion=2&action=parse&page=The+Very+Hungry+Caterpillar&prop=text%7Cdisplaytitle&redirects=1,
character-icon-where-s-wally,Where's Wally,icons-and-mascots,Where's Wally,whereswaldo,Where's Wally,Where's Waldo?,downloaded,https://whereswaldo.fandom.com/wiki/Where's_Waldo%3F,Where%27s_Waldo%3F_logo.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-where-s-wally.webp,portable-infobox,268,293,268,293,,
character-icon-mr-happy,Mr. Happy,icons-and-mascots,Mr. Men,mrmen,Mr. Happy,Mr. Happy (Kawaii Remake),downloaded,https://mrmen.fandom.com/wiki/Mr._Happy_(Kawaii_Remake),File:Mr. Happy Kawaii Titles.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-mr-happy.webp,portable-infobox,1200,675,1200,675,,
character-icon-little-miss-sunshine,Little Miss Sunshine,icons-and-mascots,Mr. Men,mrmen,Little Miss Sunshine,Little Miss Sunshine Brings A Smile,downloaded,https://mrmen.fandom.com/wiki/Little_Miss_Sunshine_Brings_A_Smile,File:Little Miss Sunshine Brings a Smile.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-little-miss-sunshine.webp,portable-infobox,616,472,616,472,,
character-icon-michelin-man,Michelin Man,icons-and-mascots,Brand mascots,admascots,Michelin Man,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-michelin-man.webp,,,,,,No usable infobox image was found. Michelin Man: Fandom API request failed: missingtitle: The page you specified doesn't exist.,
character-icon-monopoly-man,Monopoly Man,icons-and-mascots,Brand mascots,admascots,Monopoly Man,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-monopoly-man.webp,,,,,,No usable infobox image was found. Monopoly Man: Fandom API request failed: missingtitle: The page you specified doesn't exist.,
character-icon-pringles-man,Pringles Man,icons-and-mascots,Brand mascots,admascots,Pringles Man,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-pringles-man.webp,,,,,,No usable infobox image was found. Pringles Man: Fandom API request failed: missingtitle: The page you specified doesn't exist.,
character-icon-duolingo-owl,Duolingo Owl,icons-and-mascots,Brand mascots,admascots,Duo,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-duolingo-owl.webp,,,,,,No usable infobox image was found. Duo: Fandom API request failed: missingtitle: The page you specified doesn't exist.,
character-icon-android-robot,Android Robot,icons-and-mascots,Brand mascots,admascots,Android Robot,ChewChat Gang,downloaded,https://admascots.fandom.com/wiki/ChewChat_Gang,File:Sorbabe.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-android-robot.webp,portable-infobox,255,275,255,275,,
character-icon-kool-aid-man,Kool-Aid Man,icons-and-mascots,Brand mascots,admascots,Kool-Aid Man,Kool-Aid Man,downloaded,https://admascots.fandom.com/wiki/Kool-Aid_Man,File:Kool-Aid Man.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-kool-aid-man.webp,portable-infobox,245,245,245,245,,
character-icon-tony-the-tiger,Tony the Tiger,icons-and-mascots,Brand mascots,admascots,Tony the Tiger,Tony the Tiger,downloaded,https://admascots.fandom.com/wiki/Tony_the_Tiger,File:Tony with a baseball.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-tony-the-tiger.webp,portable-infobox,214,291,214,291,,
character-icon-chester-cheetah,Chester Cheetah,icons-and-mascots,Brand mascots,admascots,Chester Cheetah,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-chester-cheetah.webp,,,,,,No usable infobox image was found. Chester Cheetah: Fandom API request failed: missingtitle: The page you specified doesn't exist.,
character-icon-m-and-m-s-characters,M&M's Characters,icons-and-mascots,Brand mascots,admascots,M&M's Characters,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-m-and-m-s-characters.webp,,,,,,No usable infobox image was found. M&M's Characters: Fandom API request failed: missingtitle: The page you specified doesn't exist. | The M&M’s: No main portable-infobox image was found. | Artist: No main portable-infobox image was found. | Bob Famous & The Low Price Cars: No main portable-infobox image was found. | Wilkins & Wontkins: No main portable-infobox image was found. | GMTV Continuity: 9 July 2004: No main portable-infobox image was found. | Alan davies: No main portable-infobox image was found. | Tux: No main portable-infobox image was found.,
character-icon-pudsey-bear,Pudsey Bear,icons-and-mascots,Children in Need,childreninneed,Pudsey Bear,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-pudsey-bear.webp,,,,,,No usable infobox image was found. Pudsey Bear: Fandom API request failed: 404 Client Error: Not Found for url: https://childreninneed.fandom.com/api.php?format=json&formatversion=2&action=parse&page=Pudsey+Bear&prop=text%7Cdisplaytitle&redirects=1,
character-icon-children-in-need-blush-bear,Children in Need Blush Bear,icons-and-mascots,Children in Need,childreninneed,Children in Need Blush Bear,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-children-in-need-blush-bear.webp,,,,,,No usable infobox image was found. Children in Need Blush Bear: Fandom API request failed: 404 Client Error: Not Found for url: https://childreninneed.fandom.com/api.php?format=json&formatversion=2&action=parse&page=Children+in+Need+Blush+Bear&prop=text%7Cdisplaytitle&redirects=1,
character-icon-the-snowman,The Snowman,icons-and-mascots,The Snowman,christmas-specials,The Snowman,The Snowman (The Christmas Light),downloaded,https://christmas-specials.fandom.com/wiki/The_Snowman_(The_Christmas_Light),File:Snowman tcl.PNG,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-the-snowman.webp,portable-infobox,433,440,433,440,,
character-icon-mr-bump,Mr. Bump,icons-and-mascots,Mr. Men,mrmen,Mr. Bump,Mr. Bump (cartoon),downloaded,https://mrmen.fandom.com/wiki/Mr._Bump_(cartoon),File:Mr. Bump Title Card.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-mr-bump.webp,portable-infobox,1200,909,1200,909,,
character-icon-little-miss-naughty,Little Miss Naughty,icons-and-mascots,Mr. Men,mrmen,Little Miss Naughty,Little Miss Naughty (Kawaii Remake),downloaded,https://mrmen.fandom.com/wiki/Little_Miss_Naughty_(Kawaii_Remake),File:Little Miss Naughty Kawaii Titles.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-little-miss-naughty.webp,portable-infobox,1200,675,1200,675,,
character-icon-mr-strong,Mr. Strong,icons-and-mascots,Mr. Men,mrmen,Mr. Strong,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-mr-strong.webp,,,,,,No usable infobox image was found. Mr. Strong: No main portable-infobox image was found. | Mr. Strong (Cartoon)/Transcript: No main portable-infobox image was found. | Mr. Strong and the Windy Day: No main portable-infobox image was found. | Mr. Strong: Good Thing I Came Along!: No main portable-infobox image was found. | A Week With Mr. Strong: No main portable-infobox image was found. | Little Miss Strong: No main portable-infobox image was found. | Mr. Strong/Gallery: No main portable-infobox image was found. | Mr. Strong (Mini Adventures)/Gallery: No main portable-infobox image was found.,
character-icon-rilakkuma,Rilakkuma,icons-and-mascots,Rilakkuma,rilakkuma,Rilakkuma,Kaoru,downloaded,https://rilakkuma.fandom.com/wiki/Kaoru,File:Kaoru.jpg,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-rilakkuma.webp,portable-infobox,350,490,350,490,,
character-icon-pusheen,Pusheen,icons-and-mascots,Pusheen,pusheen,Pusheen,Pusheen,downloaded,https://pusheen.fandom.com/wiki/Pusheen,File:PusheenV2.gif,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-pusheen.webp,portable-infobox,300,207,300,207,,
character-icon-nyan-cat,Nyan Cat,icons-and-mascots,Nyan Cat,nyancat,Nyan Cat,Nyan Cat,downloaded,https://nyancat.fandom.com/wiki/Nyan_Cat,File:OriginalNyan.gif,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-nyan-cat.webp,portable-infobox,544,336,544,336,,
character-icon-domo,Domo,icons-and-mascots,Domo,domokun,Domo,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-domo.webp,,,,,,No usable infobox image was found. Domo: No main portable-infobox image was found. | Domo Kitty: No main portable-infobox image was found. | Domo's Birth: No main portable-infobox image was found. | Domo the Song: No main portable-infobox image was found. | Domo key rings: No main portable-infobox image was found. | Domo the Journey: No main portable-infobox image was found. | Domo and the Bees: No main portable-infobox image was found. | List of domo episodes: No main portable-infobox image was found.,
character-icon-moomintroll,Moomintroll,icons-and-mascots,Moomins,moomin,Moomintroll,Moomintroll,downloaded,https://moomin.fandom.com/wiki/Moomintroll,File:Moomin.webp,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-moomintroll.webp,portable-infobox,1000,1000,1000,1000,,
character-icon-babar,Babar,icons-and-mascots,Babar,babar,Babar,Babar: The Movie,downloaded,https://babar.fandom.com/wiki/Babar:_The_Movie,File:Tumblr prr5hes0jR1tqyfuro1 540.jpg,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-babar.webp,portable-infobox,540,804,540,804,,
character-icon-spot-the-dog,Spot the Dog,icons-and-mascots,Spot,spotthedog,Spot the Dog,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-spot-the-dog.webp,,,,,,No usable infobox image was found. Spot the Dog: Fandom API request failed: missingtitle: The page you specified doesn't exist. | Spot the Dog Wiki: No main portable-infobox image was found. | Spot: No main portable-infobox image was found. | Spot goes to the park: No main portable-infobox image was found. | Spot Goes to the Farm: No main portable-infobox image was found. | Cybil the Cat: No main portable-infobox image was found. | Where's Spot?: No main portable-infobox image was found. | The Adventures Of Spot: No main portable-infobox image was found. | Tom: No main portable-infobox image was found.,
character-icon-elmer-the-elephant,Elmer the Elephant,icons-and-mascots,Elmer,elmer,Elmer the Elephant,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-elmer-the-elephant.webp,,,,,,No usable infobox image was found. Elmer the Elephant: Fandom API request failed: 404 Client Error: Not Found for url: https://elmer.fandom.com/api.php?format=json&formatversion=2&action=parse&page=Elmer+the+Elephant&prop=text%7Cdisplaytitle&redirects=1,
character-icon-maisy-mouse,Maisy Mouse,icons-and-mascots,Maisy,maisy,Maisy Mouse,Maisy,downloaded,https://maisy.fandom.com/wiki/Maisy,File:Maisy Mouse.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-maisy-mouse.webp,portable-infobox,1200,1384,1040,1200,,
character-icon-mog-the-cat,Mog the Cat,icons-and-mascots,Mog,judithkerr,Mog the Cat,,failed,,,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-mog-the-cat.webp,,,,,,No usable infobox image was found. Mog the Cat: Fandom API request failed: 404 Client Error: Not Found for url: https://judithkerr.fandom.com/api.php?format=json&formatversion=2&action=parse&page=Mog+the+Cat&prop=text%7Cdisplaytitle&redirects=1,
character-icon-the-cat-in-the-hat,The Cat in the Hat,icons-and-mascots,Dr. Seuss,seuss,The Cat in the Hat,The Cat in the Hat,downloaded,https://seuss.fandom.com/wiki/The_Cat_in_the_Hat,File:Cat page logo.jpg,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-the-cat-in-the-hat.webp,portable-infobox,1020,1282,955,1200,,
character-icon-the-lorax,The Lorax,icons-and-mascots,Dr. Seuss,seuss,The Lorax,The Lorax (film),downloaded,https://seuss.fandom.com/wiki/The_Lorax_(film),File:Lorax-teaser-poster 510.jpeg,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-the-lorax.webp,portable-infobox,510,755,510,755,,
character-icon-captain-underpants,Captain Underpants,icons-and-mascots,Captain Underpants,captainunderpants,Captain Underpants,Captain Underpants,downloaded,https://captainunderpants.fandom.com/wiki/Captain_Underpants,File:TheBigBattleStarts.jpg,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-captain-underpants.webp,portable-infobox,1200,938,1200,938,,
character-icon-dog-man,Dog Man,icons-and-mascots,Dog Man,dog-man,Dog Man,Dog Man,downloaded,https://dog-man.fandom.com/wiki/Dog_Man,File:Dog man.png,C:/Users/Lukeo/OneDrive/Desktop/website project/mrsmith/assets/images/clue-items/characters/icons-and-mascots/character-icon-dog-man.webp,portable-infobox,370,454,370,454,,
